Sexo;Edad;Provincias;Periodo;Total
Mujeres;15 años;Total Nacional;1 de enero de 1990;328.001
Mujeres;15 años;Total Nacional;1 de enero de 1989;323.230
Mujeres;15 años;Total Nacional;1 de enero de 1988;325.202
Mujeres;15 años;Total Nacional;1 de enero de 1987;319.679
Mujeres;15 años;Total Nacional;1 de enero de 1986;319.822
Mujeres;15 años;Total Nacional;1 de enero de 1985;317.053
Mujeres;15 años;Total Nacional;1 de enero de 1984;317.109
Mujeres;15 años;Total Nacional;1 de enero de 1983;324.480
Mujeres;15 años;Total Nacional;1 de enero de 1982;328.386
Mujeres;15 años;Total Nacional;1 de enero de 1981;325.497
Mujeres;15 años;Total Nacional;1 de enero de 1980;333.723
Mujeres;16 años;Total Nacional;1 de enero de 2020;235.730
Mujeres;16 años;Total Nacional;1 de enero de 2019;224.575
Mujeres;16 años;Total Nacional;1 de enero de 2018;222.281
Mujeres;16 años;Total Nacional;1 de enero de 2017;219.128
Mujeres;16 años;Total Nacional;1 de enero de 2016;214.680
Mujeres;16 años;Total Nacional;1 de enero de 2015;206.449
Mujeres;16 años;Total Nacional;1 de enero de 2014;208.831
Mujeres;16 años;Total Nacional;1 de enero de 2013;207.498
Mujeres;16 años;Total Nacional;1 de enero de 2012;205.767
Mujeres;16 años;Total Nacional;1 de enero de 2011;207.235
Mujeres;16 años;Total Nacional;1 de enero de 2010;214.765
Mujeres;16 años;Total Nacional;1 de enero de 2009;221.330
Mujeres;16 años;Total Nacional;1 de enero de 2008;217.202
Mujeres;16 años;Total Nacional;1 de enero de 2007;216.765
Mujeres;16 años;Total Nacional;1 de enero de 2006;218.410
Mujeres;16 años;Total Nacional;1 de enero de 2005;219.239
Mujeres;16 años;Total Nacional;1 de enero de 2004;219.730
Mujeres;16 años;Total Nacional;1 de enero de 2003;222.719
Mujeres;16 años;Total Nacional;1 de enero de 2002;228.767
Mujeres;16 años;Total Nacional;1 de enero de 2001;236.535
Mujeres;16 años;Total Nacional;1 de enero de 2000;245.134
Mujeres;16 años;Total Nacional;1 de enero de 1999;260.627
Mujeres;16 años;Total Nacional;1 de enero de 1998;272.456
Mujeres;16 años;Total Nacional;1 de enero de 1997;287.775
Mujeres;16 años;Total Nacional;1 de enero de 1996;299.177
Mujeres;16 años;Total Nacional;1 de enero de 1995;314.306
Mujeres;16 años;Total Nacional;1 de enero de 1994;318.542
Mujeres;16 años;Total Nacional;1 de enero de 1993;330.490
Mujeres;16 años;Total Nacional;1 de enero de 1992;330.755
Mujeres;16 años;Total Nacional;1 de enero de 1991;328.638
Mujeres;16 años;Total Nacional;1 de enero de 1990;323.859
Mujeres;16 años;Total Nacional;1 de enero de 1989;325.500
Mujeres;16 años;Total Nacional;1 de enero de 1988;320.026
Mujeres;16 años;Total Nacional;1 de enero de 1987;319.798
Mujeres;16 años;Total Nacional;1 de enero de 1986;316.950
Mujeres;16 años;Total Nacional;1 de enero de 1985;316.821
Mujeres;16 años;Total Nacional;1 de enero de 1984;323.972
Mujeres;16 años;Total Nacional;1 de enero de 1983;326.942
Mujeres;16 años;Total Nacional;1 de enero de 1982;324.765
Mujeres;16 años;Total Nacional;1 de enero de 1981;334.505
Mujeres;16 años;Total Nacional;1 de enero de 1980;320.570
Mujeres;17 años;Total Nacional;1 de enero de 2020;226.790
Mujeres;17 años;Total Nacional;1 de enero de 2019;224.110
Mujeres;17 años;Total Nacional;1 de enero de 2018;220.464
Mujeres;17 años;Total Nacional;1 de enero de 2017;215.700
Mujeres;17 años;Total Nacional;1 de enero de 2016;206.862
Mujeres;17 años;Total Nacional;1 de enero de 2015;208.990
Mujeres;17 años;Total Nacional;1 de enero de 2014;207.132
Mujeres;17 años;Total Nacional;1 de enero de 2013;205.914
Mujeres;17 años;Total Nacional;1 de enero de 2012;208.318
Mujeres;17 años;Total Nacional;1 de enero de 2011;215.993
Mujeres;17 años;Total Nacional;1 de enero de 2010;223.104
Mujeres;17 años;Total Nacional;1 de enero de 2009;220.628
Mujeres;17 años;Total Nacional;1 de enero de 2008;221.565
Mujeres;17 años;Total Nacional;1 de enero de 2007;222.387
Mujeres;17 años;Total Nacional;1 de enero de 2006;223.009
Mujeres;17 años;Total Nacional;1 de enero de 2005;223.280
Mujeres;17 años;Total Nacional;1 de enero de 2004;226.706
Mujeres;17 años;Total Nacional;1 de enero de 2003;232.589
Mujeres;17 años;Total Nacional;1 de enero de 2002;237.903
Mujeres;17 años;Total Nacional;1 de enero de 2001;246.168
Mujeres;17 años;Total Nacional;1 de enero de 2000;261.712
Mujeres;17 años;Total Nacional;1 de enero de 1999;273.977
Mujeres;17 años;Total Nacional;1 de enero de 1998;289.615
Mujeres;17 años;Total Nacional;1 de enero de 1997;300.812
Mujeres;17 años;Total Nacional;1 de enero de 1996;316.111
Mujeres;17 años;Total Nacional;1 de enero de 1995;320.498
Mujeres;17 años;Total Nacional;1 de enero de 1994;332.178
Mujeres;17 años;Total Nacional;1 de enero de 1993;332.249
Mujeres;17 años;Total Nacional;1 de enero de 1992;330.017
Mujeres;17 años;Total Nacional;1 de enero de 1991;324.462
Mujeres;17 años;Total Nacional;1 de enero de 1990;325.785
Mujeres;17 años;Total Nacional;1 de enero de 1989;320.363
Mujeres;17 años;Total Nacional;1 de enero de 1988;319.758
Mujeres;17 años;Total Nacional;1 de enero de 1987;316.824
Mujeres;17 años;Total Nacional;1 de enero de 1986;316.543
Mujeres;17 años;Total Nacional;1 de enero de 1985;323.452
Mujeres;17 años;Total Nacional;1 de enero de 1984;325.480
Mujeres;17 años;Total Nacional;1 de enero de 1983;323.791
Mujeres;17 años;Total Nacional;1 de enero de 1982;333.463
Mujeres;17 años;Total Nacional;1 de enero de 1981;321.107
Mujeres;17 años;Total Nacional;1 de enero de 1980;310.108
Mujeres;18 años;Total Nacional;1 de enero de 2020;228.390
Mujeres;18 años;Total Nacional;1 de enero de 2019;224.086
Mujeres;18 años;Total Nacional;1 de enero de 2018;218.351
Mujeres;18 años;Total Nacional;1 de enero de 2017;208.828
Mujeres;18 años;Total Nacional;1 de enero de 2016;210.539
Mujeres;18 años;Total Nacional;1 de enero de 2015;208.109
Mujeres;18 años;Total Nacional;1 de enero de 2014;206.153
Mujeres;18 años;Total Nacional;1 de enero de 2013;209.188
Mujeres;18 años;Total Nacional;1 de enero de 2012;218.001
Mujeres;18 años;Total Nacional;1 de enero de 2011;225.143
Mujeres;18 años;Total Nacional;1 de enero de 2010;223.470
Mujeres;18 años;Total Nacional;1 de enero de 2009;226.298
Mujeres;18 años;Total Nacional;1 de enero de 2008;229.610
Mujeres;18 años;Total Nacional;1 de enero de 2007;229.073
Mujeres;18 años;Total Nacional;1 de enero de 2006;228.488
Mujeres;18 años;Total Nacional;1 de enero de 2005;231.592
Mujeres;18 años;Total Nacional;1 de enero de 2004;237.637
Mujeres;18 años;Total Nacional;1 de enero de 2003;243.247
Mujeres;18 años;Total Nacional;1 de enero de 2002;248.219
Mujeres;18 años;Total Nacional;1 de enero de 2001;262.783
Mujeres;18 años;Total Nacional;1 de enero de 2000;275.523
Mujeres;18 años;Total Nacional;1 de enero de 1999;291.454
Mujeres;18 años;Total Nacional;1 de enero de 1998;302.452
Mujeres;18 años;Total Nacional;1 de enero de 1997;317.917
Mujeres;18 años;Total Nacional;1 de enero de 1996;322.443
Mujeres;18 años;Total Nacional;1 de enero de 1995;333.878
Mujeres;18 años;Total Nacional;1 de enero de 1994;333.759
Mujeres;18 años;Total Nacional;1 de enero de 1993;331.535
Mujeres;18 años;Total Nacional;1 de enero de 1992;325.646
Mujeres;18 años;Total Nacional;1 de enero de 1991;326.060
Mujeres;18 años;Total Nacional;1 de enero de 1990;320.678
Mujeres;18 años;Total Nacional;1 de enero de 1989;319.719
Mujeres;18 años;Total Nacional;1 de enero de 1988;316.680
Mujeres;18 años;Total Nacional;1 de enero de 1987;316.260
Mujeres;18 años;Total Nacional;1 de enero de 1986;322.937
Mujeres;18 años;Total Nacional;1 de enero de 1985;324.026
Mujeres;18 años;Total Nacional;1 de enero de 1984;322.797
Mujeres;18 años;Total Nacional;1 de enero de 1983;332.031
Mujeres;18 años;Total Nacional;1 de enero de 1982;319.984
Mujeres;18 años;Total Nacional;1 de enero de 1981;310.390
Mujeres;18 años;Total Nacional;1 de enero de 1980;304.332
Mujeres;19 años;Total Nacional;1 de enero de 2020;229.856
Mujeres;19 años;Total Nacional;1 de enero de 2019;223.130
Mujeres;19 años;Total Nacional;1 de enero de 2018;212.541
Mujeres;19 años;Total Nacional;1 de enero de 2017;213.175
Mujeres;19 años;Total Nacional;1 de enero de 2016;209.924
Mujeres;19 años;Total Nacional;1 de enero de 2015;207.501
Mujeres;19 años;Total Nacional;1 de enero de 2014;209.855
Mujeres;19 años;Total Nacional;1 de enero de 2013;219.266
Mujeres;19 años;Total Nacional;1 de enero de 2012;227.797
Mujeres;19 años;Total Nacional;1 de enero de 2011;226.079
Mujeres;19 años;Total Nacional;1 de enero de 2010;229.587
Mujeres;19 años;Total Nacional;1 de enero de 2009;235.208
Mujeres;19 años;Total Nacional;1 de enero de 2008;238.727
Mujeres;19 años;Total Nacional;1 de enero de 2007;236.924
Mujeres;19 años;Total Nacional;1 de enero de 2006;238.696
Mujeres;19 años;Total Nacional;1 de enero de 2005;243.935
Mujeres;19 años;Total Nacional;1 de enero de 2004;249.799
Mujeres;19 años;Total Nacional;1 de enero de 2003;255.001
Mujeres;19 años;Total Nacional;1 de enero de 2002;265.347
Mujeres;19 años;Total Nacional;1 de enero de 2001;277.059
Mujeres;19 años;Total Nacional;1 de enero de 2000;293.292
Mujeres;19 años;Total Nacional;1 de enero de 1999;304.068
Mujeres;19 años;Total Nacional;1 de enero de 1998;319.709
Mujeres;19 años;Total Nacional;1 de enero de 1997;324.387
Mujeres;19 años;Total Nacional;1 de enero de 1996;335.570
Mujeres;19 años;Total Nacional;1 de enero de 1995;335.256
Mujeres;19 años;Total Nacional;1 de enero de 1994;333.050
Mujeres;19 años;Total Nacional;1 de enero de 1993;326.978
Mujeres;19 años;Total Nacional;1 de enero de 1992;327.063
Mujeres;19 años;Total Nacional;1 de enero de 1991;320.993
Mujeres;19 años;Total Nacional;1 de enero de 1990;319.636
Mujeres;19 años;Total Nacional;1 de enero de 1989;316.547
Mujeres;19 años;Total Nacional;1 de enero de 1988;315.907
Mujeres;19 años;Total Nacional;1 de enero de 1987;322.389
Mujeres;19 años;Total Nacional;1 de enero de 1986;322.557
Mujeres;19 años;Total Nacional;1 de enero de 1985;321.801
Mujeres;19 años;Total Nacional;1 de enero de 1984;330.605
Mujeres;19 años;Total Nacional;1 de enero de 1983;318.523
Mujeres;19 años;Total Nacional;1 de enero de 1982;309.397
Mujeres;19 años;Total Nacional;1 de enero de 1981;304.659
Mujeres;19 años;Total Nacional;1 de enero de 1980;311.224
Mujeres;20 años;Total Nacional;1 de enero de 2020;229.463
Mujeres;20 años;Total Nacional;1 de enero de 2019;217.723
Mujeres;20 años;Total Nacional;1 de enero de 2018;217.461
Mujeres;20 años;Total Nacional;1 de enero de 2017;212.995
Mujeres;20 años;Total Nacional;1 de enero de 2016;209.715
Mujeres;20 años;Total Nacional;1 de enero de 2015;211.669
Mujeres;20 años;Total Nacional;1 de enero de 2014;220.201
Mujeres;20 años;Total Nacional;1 de enero de 2013;229.477
Mujeres;20 años;Total Nacional;1 de enero de 2012;229.183
Mujeres;20 años;Total Nacional;1 de enero de 2011;232.716
Mujeres;20 años;Total Nacional;1 de enero de 2010;238.965
Mujeres;20 años;Total Nacional;1 de enero de 2009;245.247
Mujeres;20 años;Total Nacional;1 de enero de 2008;248.115
Mujeres;20 años;Total Nacional;1 de enero de 2007;248.370
Mujeres;20 años;Total Nacional;1 de enero de 2006;251.987
Mujeres;20 años;Total Nacional;1 de enero de 2005;257.394
Mujeres;20 años;Total Nacional;1 de enero de 2004;262.395
Mujeres;20 años;Total Nacional;1 de enero de 2003;273.505
Mujeres;20 años;Total Nacional;1 de enero de 2002;280.212
Mujeres;20 años;Total Nacional;1 de enero de 2001;295.129
Mujeres;20 años;Total Nacional;1 de enero de 2000;305.707
Mujeres;20 años;Total Nacional;1 de enero de 1999;321.510
Mujeres;20 años;Total Nacional;1 de enero de 1998;326.328
Mujeres;20 años;Total Nacional;1 de enero de 1997;337.260
Mujeres;20 años;Total Nacional;1 de enero de 1996;336.763
Mujeres;20 años;Total Nacional;1 de enero de 1995;334.600
Mujeres;20 años;Total Nacional;1 de enero de 1994;328.293
Mujeres;20 años;Total Nacional;1 de enero de 1993;328.233
Mujeres;20 años;Total Nacional;1 de enero de 1992;322.111
Mujeres;20 años;Total Nacional;1 de enero de 1991;319.568
Mujeres;20 años;Total Nacional;1 de enero de 1990;316.401
Mujeres;20 años;Total Nacional;1 de enero de 1989;315.587
Mujeres;20 años;Total Nacional;1 de enero de 1988;321.818
Mujeres;20 años;Total Nacional;1 de enero de 1987;321.073
Mujeres;20 años;Total Nacional;1 de enero de 1986;320.796
Mujeres;20 años;Total Nacional;1 de enero de 1985;329.178
Mujeres;20 años;Total Nacional;1 de enero de 1984;317.049
Mujeres;20 años;Total Nacional;1 de enero de 1983;308.126
Mujeres;20 años;Total Nacional;1 de enero de 1982;303.764
Mujeres;20 años;Total Nacional;1 de enero de 1981;311.050
Mujeres;20 años;Total Nacional;1 de enero de 1980;298.502
Mujeres;21 años;Total Nacional;1 de enero de 2020;224.199
Mujeres;21 años;Total Nacional;1 de enero de 2019;223.203
Mujeres;21 años;Total Nacional;1 de enero de 2018;217.646
Mujeres;21 años;Total Nacional;1 de enero de 2017;212.637
Mujeres;21 años;Total Nacional;1 de enero de 2016;213.902
Mujeres;21 años;Total Nacional;1 de enero de 2015;221.930
Mujeres;21 años;Total Nacional;1 de enero de 2014;230.136
Mujeres;21 años;Total Nacional;1 de enero de 2013;230.924
Mujeres;21 años;Total Nacional;1 de enero de 2012;236.040
Mujeres;21 años;Total Nacional;1 de enero de 2011;242.247
Mujeres;21 años;Total Nacional;1 de enero de 2010;249.154
Mujeres;21 años;Total Nacional;1 de enero de 2009;255.068
Mujeres;21 años;Total Nacional;1 de enero de 2008;260.134
Mujeres;21 años;Total Nacional;1 de enero de 2007;261.909
Mujeres;21 años;Total Nacional;1 de enero de 2006;266.201
Mujeres;21 años;Total Nacional;1 de enero de 2005;270.716
Mujeres;21 años;Total Nacional;1 de enero de 2004;281.951
Mujeres;21 años;Total Nacional;1 de enero de 2003;289.397
Mujeres;21 años;Total Nacional;1 de enero de 2002;298.785
Mujeres;21 años;Total Nacional;1 de enero de 2001;307.318
Mujeres;21 años;Total Nacional;1 de enero de 2000;323.316
Mujeres;21 años;Total Nacional;1 de enero de 1999;328.273
Mujeres;21 años;Total Nacional;1 de enero de 1998;338.950
Mujeres;21 años;Total Nacional;1 de enero de 1997;338.257
Mujeres;21 años;Total Nacional;1 de enero de 1996;336.131
Mujeres;21 años;Total Nacional;1 de enero de 1995;329.630
Mujeres;21 años;Total Nacional;1 de enero de 1994;329.423
Mujeres;21 años;Total Nacional;1 de enero de 1993;323.388
Mujeres;21 años;Total Nacional;1 de enero de 1992;320.504
Mujeres;21 años;Total Nacional;1 de enero de 1991;316.245
Mujeres;21 años;Total Nacional;1 de enero de 1990;315.270
Mujeres;21 años;Total Nacional;1 de enero de 1989;321.258
Mujeres;21 años;Total Nacional;1 de enero de 1988;319.591
Mujeres;21 años;Total Nacional;1 de enero de 1987;319.805
Mujeres;21 años;Total Nacional;1 de enero de 1986;327.761
Mujeres;21 años;Total Nacional;1 de enero de 1985;315.577
Mujeres;21 años;Total Nacional;1 de enero de 1984;306.872
Mujeres;21 años;Total Nacional;1 de enero de 1983;302.625
Mujeres;21 años;Total Nacional;1 de enero de 1982;310.003
Mujeres;21 años;Total Nacional;1 de enero de 1981;298.262
Mujeres;21 años;Total Nacional;1 de enero de 1980;293.278
Mujeres;22 años;Total Nacional;1 de enero de 2020;230.532
Mujeres;22 años;Total Nacional;1 de enero de 2019;224.022
Mujeres;22 años;Total Nacional;1 de enero de 2018;217.672
Mujeres;22 años;Total Nacional;1 de enero de 2017;217.094
Mujeres;22 años;Total Nacional;1 de enero de 2016;224.229
Mujeres;22 años;Total Nacional;1 de enero de 2015;231.882
Mujeres;22 años;Total Nacional;1 de enero de 2014;231.439
Mujeres;22 años;Total Nacional;1 de enero de 2013;237.947
Mujeres;22 años;Total Nacional;1 de enero de 2012;245.719
Mujeres;22 años;Total Nacional;1 de enero de 2011;252.286
Mujeres;22 años;Total Nacional;1 de enero de 2010;258.716
Mujeres;22 años;Total Nacional;1 de enero de 2009;267.450
Mujeres;22 años;Total Nacional;1 de enero de 2008;273.941
Mujeres;22 años;Total Nacional;1 de enero de 2007;276.800
Mujeres;22 años;Total Nacional;1 de enero de 2006;279.753
Mujeres;22 años;Total Nacional;1 de enero de 2005;291.137
Mujeres;22 años;Total Nacional;1 de enero de 2004;298.399
Mujeres;22 años;Total Nacional;1 de enero de 2003;308.717
Mujeres;22 años;Total Nacional;1 de enero de 2002;311.012
Mujeres;22 años;Total Nacional;1 de enero de 2001;325.127
Mujeres;22 años;Total Nacional;1 de enero de 2000;330.211
Mujeres;22 años;Total Nacional;1 de enero de 1999;340.647
Mujeres;22 años;Total Nacional;1 de enero de 1998;339.763
Mujeres;22 años;Total Nacional;1 de enero de 1997;337.667
Mujeres;22 años;Total Nacional;1 de enero de 1996;330.961
Mujeres;22 años;Total Nacional;1 de enero de 1995;330.625
Mujeres;22 años;Total Nacional;1 de enero de 1994;324.675
Mujeres;22 años;Total Nacional;1 de enero de 1993;321.636
Mujeres;22 años;Total Nacional;1 de enero de 1992;317.333
Mujeres;22 años;Total Nacional;1 de enero de 1991;314.946
Mujeres;22 años;Total Nacional;1 de enero de 1990;320.701
Mujeres;22 años;Total Nacional;1 de enero de 1989;318.106
Mujeres;22 años;Total Nacional;1 de enero de 1988;318.800
Mujeres;22 años;Total Nacional;1 de enero de 1987;326.341
Mujeres;22 años;Total Nacional;1 de enero de 1986;314.105
Mujeres;22 años;Total Nacional;1 de enero de 1985;305.621
Mujeres;22 años;Total Nacional;1 de enero de 1984;301.484
Mujeres;22 años;Total Nacional;1 de enero de 1983;308.765
Mujeres;22 años;Total Nacional;1 de enero de 1982;297.574
Mujeres;22 años;Total Nacional;1 de enero de 1981;292.669
Mujeres;22 años;Total Nacional;1 de enero de 1980;287.148
Mujeres;23 años;Total Nacional;1 de enero de 2020;231.692
Mujeres;23 años;Total Nacional;1 de enero de 2019;224.569
Mujeres;23 años;Total Nacional;1 de enero de 2018;222.368
Mujeres;23 años;Total Nacional;1 de enero de 2017;227.642
Mujeres;23 años;Total Nacional;1 de enero de 2016;234.253
Mujeres;23 años;Total Nacional;1 de enero de 2015;232.915
